Concept,type,preferred label (cs),alternative label (cs),notation,is in scheme,has exact match,has narrower,is top concept in scheme,has broader
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,233,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,234,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,235,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,236,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,237,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,239,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,231,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,232,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,233,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,234,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,235,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,236,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,237,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,239,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,231,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,232,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,233,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,234,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,235,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,236,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,237,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,http://www.w3.org/2004/02/skos/core#Concept,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,239,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,231,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,232,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,233,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,234,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,235,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,236,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,237,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba ostatních nekovových minerálních výrobků,Výroba ostatních nekovových minerálních výrobků,23,nace-cz,23,239,,C
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2311,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2312,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2313,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2314,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2319,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2311,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2312,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2313,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2314,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2319,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2311,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2312,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2313,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2314,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,http://www.w3.org/2004/02/skos/core#Concept,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2319,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2311,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2312,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2313,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2314,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/231,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skla a skleněných výrobků,Výroba skla a skleněných výrobků,231,nace-cz,231,2319,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2311,http://www.w3.org/2004/02/skos/core#Concept,Výroba plochého skla,Výroba plochého skla,2311,nace-cz,2311,23110,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2311,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba plochého skla,Výroba plochého skla,2311,nace-cz,2311,23110,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2311,http://www.w3.org/2004/02/skos/core#Concept,Výroba plochého skla,Výroba plochého skla,2311,nace-cz,2311,23110,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2311,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba plochého skla,Výroba plochého skla,2311,nace-cz,2311,23110,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23110,http://www.w3.org/2004/02/skos/core#Concept,Výroba plochého skla,Výroba plochého skla,23110,nace-cz,,,,2311
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23110,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba plochého skla,Výroba plochého skla,23110,nace-cz,,,,2311
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23110,http://www.w3.org/2004/02/skos/core#Concept,Výroba plochého skla,Výroba plochého skla,23110,nace-cz,,,,2311
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23110,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba plochého skla,Výroba plochého skla,23110,nace-cz,,,,2311
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2312,http://www.w3.org/2004/02/skos/core#Concept,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,2312,nace-cz,2312,23120,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2312,https://w3id.org/stirdata/vocabulary/BusinessActivity,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,2312,nace-cz,2312,23120,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2312,http://www.w3.org/2004/02/skos/core#Concept,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,2312,nace-cz,2312,23120,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2312,https://w3id.org/stirdata/vocabulary/BusinessActivity,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,2312,nace-cz,2312,23120,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23120,http://www.w3.org/2004/02/skos/core#Concept,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,23120,nace-cz,,,,2312
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23120,https://w3id.org/stirdata/vocabulary/BusinessActivity,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,23120,nace-cz,,,,2312
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23120,http://www.w3.org/2004/02/skos/core#Concept,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,23120,nace-cz,,,,2312
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23120,https://w3id.org/stirdata/vocabulary/BusinessActivity,Tvarování a zpracování plochého skla,Tvarování a zpracování plochého skla,23120,nace-cz,,,,2312
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2313,http://www.w3.org/2004/02/skos/core#Concept,Výroba dutého skla,Výroba dutého skla,2313,nace-cz,2313,23130,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2313,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba dutého skla,Výroba dutého skla,2313,nace-cz,2313,23130,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2313,http://www.w3.org/2004/02/skos/core#Concept,Výroba dutého skla,Výroba dutého skla,2313,nace-cz,2313,23130,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2313,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba dutého skla,Výroba dutého skla,2313,nace-cz,2313,23130,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23130,http://www.w3.org/2004/02/skos/core#Concept,Výroba dutého skla,Výroba dutého skla,23130,nace-cz,,,,2313
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23130,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba dutého skla,Výroba dutého skla,23130,nace-cz,,,,2313
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23130,http://www.w3.org/2004/02/skos/core#Concept,Výroba dutého skla,Výroba dutého skla,23130,nace-cz,,,,2313
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23130,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba dutého skla,Výroba dutého skla,23130,nace-cz,,,,2313
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2314,http://www.w3.org/2004/02/skos/core#Concept,Výroba skleněných vláken,Výroba skleněných vláken,2314,nace-cz,2314,23140,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2314,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skleněných vláken,Výroba skleněných vláken,2314,nace-cz,2314,23140,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2314,http://www.w3.org/2004/02/skos/core#Concept,Výroba skleněných vláken,Výroba skleněných vláken,2314,nace-cz,2314,23140,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2314,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skleněných vláken,Výroba skleněných vláken,2314,nace-cz,2314,23140,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23140,http://www.w3.org/2004/02/skos/core#Concept,Výroba skleněných vláken,Výroba skleněných vláken,23140,nace-cz,,,,2314
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23140,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skleněných vláken,Výroba skleněných vláken,23140,nace-cz,,,,2314
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23140,http://www.w3.org/2004/02/skos/core#Concept,Výroba skleněných vláken,Výroba skleněných vláken,23140,nace-cz,,,,2314
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23140,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba skleněných vláken,Výroba skleněných vláken,23140,nace-cz,,,,2314
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2319,http://www.w3.org/2004/02/skos/core#Concept,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,2319,nace-cz,2319,23190,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2319,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,2319,nace-cz,2319,23190,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2319,http://www.w3.org/2004/02/skos/core#Concept,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,2319,nace-cz,2319,23190,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2319,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,2319,nace-cz,2319,23190,,231
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23190,http://www.w3.org/2004/02/skos/core#Concept,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,23190,nace-cz,,,,2319
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23190,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,23190,nace-cz,,,,2319
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23190,http://www.w3.org/2004/02/skos/core#Concept,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,23190,nace-cz,,,,2319
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23190,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba a zpracování ostatního skla vč. technického,Výroba a zpracování ostatního skla vč. technického,23190,nace-cz,,,,2319
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/232,http://www.w3.org/2004/02/skos/core#Concept,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,232,nace-cz,232,2320,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/232,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,232,nace-cz,232,2320,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/232,http://www.w3.org/2004/02/skos/core#Concept,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,232,nace-cz,232,2320,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/232,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,232,nace-cz,232,2320,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2320,http://www.w3.org/2004/02/skos/core#Concept,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,2320,nace-cz,2320,23200,,232
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2320,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,2320,nace-cz,2320,23200,,232
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2320,http://www.w3.org/2004/02/skos/core#Concept,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,2320,nace-cz,2320,23200,,232
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2320,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,2320,nace-cz,2320,23200,,232
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23200,http://www.w3.org/2004/02/skos/core#Concept,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,23200,nace-cz,,,,2320
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23200,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,23200,nace-cz,,,,2320
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23200,http://www.w3.org/2004/02/skos/core#Concept,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,23200,nace-cz,,,,2320
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/23200,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba žáruvzdorných výrobků,Výroba žáruvzdorných výrobků,23200,nace-cz,,,,2320
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,http://www.w3.org/2004/02/skos/core#Concept,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2331,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,http://www.w3.org/2004/02/skos/core#Concept,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2332,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2331,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2332,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,http://www.w3.org/2004/02/skos/core#Concept,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2331,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,http://www.w3.org/2004/02/skos/core#Concept,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2332,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2331,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/233,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba stavebních výrobků z jílovitých materiálů,Výroba stavebních výrobků z jílovitých materiálů,233,nace-cz,233,2332,,23
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2331,http://www.w3.org/2004/02/skos/core#Concept,Výroba keramických obkládaček a dlaždic,Výroba keramických obkládaček a dlaždic,2331,nace-cz,2331,23310,,233
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2331,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba keramických obkládaček a dlaždic,Výroba keramických obkládaček a dlaždic,2331,nace-cz,2331,23310,,233
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2331,http://www.w3.org/2004/02/skos/core#Concept,Výroba keramických obkládaček a dlaždic,Výroba keramických obkládaček a dlaždic,2331,nace-cz,2331,23310,,233
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/2331,https://w3id.org/stirdata/vocabulary/BusinessActivity,Výroba keramických obkládaček a dlaždic,Výroba keramických obkládaček a dlaždic,2331,nace-cz,2331,23310,,233
