Subject,first,rest
https://blank_Nodes_IRI.org/2088,1.661104820000003E1,https://blank_Nodes_IRI.org/2599
https://blank_Nodes_IRI.org/2599,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2094,1.658137575266728E1,https://blank_Nodes_IRI.org/2600
https://blank_Nodes_IRI.org/2600,4.92483681489142E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2101,1.658110265149472E1,https://blank_Nodes_IRI.org/2601
https://blank_Nodes_IRI.org/2601,4.920249214937198E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2109,1.66082596E1,https://blank_Nodes_IRI.org/2604
https://blank_Nodes_IRI.org/2604,4.9201543E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2115,1.659278798963024E1,https://blank_Nodes_IRI.org/2605
https://blank_Nodes_IRI.org/2605,4.919927181642814E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2118,1.6608123E1,https://blank_Nodes_IRI.org/2606
https://blank_Nodes_IRI.org/2606,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2122,1.661104820000003E1,https://blank_Nodes_IRI.org/2607
https://blank_Nodes_IRI.org/2607,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2125,1.659253924338304E1,https://blank_Nodes_IRI.org/2608
https://blank_Nodes_IRI.org/2608,4.920410164688873E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2129,1.660942699999998E1,https://blank_Nodes_IRI.org/2609
https://blank_Nodes_IRI.org/2609,4.91921197E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2135,1.661104820000003E1,https://blank_Nodes_IRI.org/2610
https://blank_Nodes_IRI.org/2610,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2141,1.659774589538574E1,https://blank_Nodes_IRI.org/2611
https://blank_Nodes_IRI.org/2611,4.920538330078125E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2149,1.66134713E1,https://blank_Nodes_IRI.org/2612
https://blank_Nodes_IRI.org/2612,4.91961952E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2155,1.6608123E1,https://blank_Nodes_IRI.org/2613
https://blank_Nodes_IRI.org/2613,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2161,1.661369579999996E1,https://blank_Nodes_IRI.org/2614
https://blank_Nodes_IRI.org/2614,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2168,1.661250599999994E1,https://blank_Nodes_IRI.org/2615
https://blank_Nodes_IRI.org/2615,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2176,1.6608123E1,https://blank_Nodes_IRI.org/2616
https://blank_Nodes_IRI.org/2616,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2182,1.661369579999996E1,https://blank_Nodes_IRI.org/2617
https://blank_Nodes_IRI.org/2617,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2188,1.660416239999995E1,https://blank_Nodes_IRI.org/2618
https://blank_Nodes_IRI.org/2618,4.919624830000001E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2194,1.661250599999994E1,https://blank_Nodes_IRI.org/2620
https://blank_Nodes_IRI.org/2620,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2195,1.661464620000004E1,https://blank_Nodes_IRI.org/2621
https://blank_Nodes_IRI.org/2621,4.91963376E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2201,1.6608123E1,https://blank_Nodes_IRI.org/2622
https://blank_Nodes_IRI.org/2622,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2207,1.659474280463354E1,https://blank_Nodes_IRI.org/2623
https://blank_Nodes_IRI.org/2623,4.920405406326666E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2213,1.66002141012E1,https://blank_Nodes_IRI.org/2624
https://blank_Nodes_IRI.org/2624,4.92034664492E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2221,1.660416239999995E1,https://blank_Nodes_IRI.org/2627
https://blank_Nodes_IRI.org/2627,4.919624830000001E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2227,1.66134713E1,https://blank_Nodes_IRI.org/2628
https://blank_Nodes_IRI.org/2628,4.91961952E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2233,1.661104820000003E1,https://blank_Nodes_IRI.org/2629
https://blank_Nodes_IRI.org/2629,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2240,1.660416239999995E1,https://blank_Nodes_IRI.org/2630
https://blank_Nodes_IRI.org/2630,4.919624830000001E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2248,1.661369579999996E1,https://blank_Nodes_IRI.org/2631
https://blank_Nodes_IRI.org/2631,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2254,1.661104820000003E1,https://blank_Nodes_IRI.org/2632
https://blank_Nodes_IRI.org/2632,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2262,1.661104820000003E1,https://blank_Nodes_IRI.org/2633
https://blank_Nodes_IRI.org/2633,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2268,1.659253924338304E1,https://blank_Nodes_IRI.org/2634
https://blank_Nodes_IRI.org/2634,4.920410164688873E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2269,1.658110265149472E1,https://blank_Nodes_IRI.org/2635
https://blank_Nodes_IRI.org/2635,4.920249214937198E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2275,1.6608123E1,https://blank_Nodes_IRI.org/2636
https://blank_Nodes_IRI.org/2636,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2281,1.660942699999998E1,https://blank_Nodes_IRI.org/2637
https://blank_Nodes_IRI.org/2637,4.91921197E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2289,1.661101357463185E1,https://blank_Nodes_IRI.org/2638
https://blank_Nodes_IRI.org/2638,4.919630027438166E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2295,1.661104820000003E1,https://blank_Nodes_IRI.org/2639
https://blank_Nodes_IRI.org/2639,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2301,1.66265280556E1,https://blank_Nodes_IRI.org/2640
https://blank_Nodes_IRI.org/2640,4.92020922222E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2307,1.66134713E1,https://blank_Nodes_IRI.org/2641
https://blank_Nodes_IRI.org/2641,4.91961952E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2314,1.660846337578698E1,https://blank_Nodes_IRI.org/2643
https://blank_Nodes_IRI.org/2643,4.919334977786223E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2322,1.66109571E1,https://blank_Nodes_IRI.org/2644
https://blank_Nodes_IRI.org/2644,4.91982801E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2328,1.661250599999994E1,https://blank_Nodes_IRI.org/2645
https://blank_Nodes_IRI.org/2645,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2334,1.6608123E1,https://blank_Nodes_IRI.org/2646
https://blank_Nodes_IRI.org/2646,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2337,1.659253924338304E1,https://blank_Nodes_IRI.org/2647
https://blank_Nodes_IRI.org/2647,4.920410164688873E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2341,1.661369579999996E1,https://blank_Nodes_IRI.org/2648
https://blank_Nodes_IRI.org/2648,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2347,1.661369579999996E1,https://blank_Nodes_IRI.org/2649
https://blank_Nodes_IRI.org/2649,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2353,1.661104820000003E1,https://blank_Nodes_IRI.org/2650
https://blank_Nodes_IRI.org/2650,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2361,1.659452698968812E1,https://blank_Nodes_IRI.org/2651
https://blank_Nodes_IRI.org/2651,4.919189607213494E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2367,1.661369579999996E1,https://blank_Nodes_IRI.org/2652
https://blank_Nodes_IRI.org/2652,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2373,1.661104820000003E1,https://blank_Nodes_IRI.org/2653
https://blank_Nodes_IRI.org/2653,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2380,1.660942699999998E1,https://blank_Nodes_IRI.org/2654
https://blank_Nodes_IRI.org/2654,4.91921197E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2386,1.661369579999996E1,https://blank_Nodes_IRI.org/2655
https://blank_Nodes_IRI.org/2655,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2394,1.661250599999994E1,https://blank_Nodes_IRI.org/2656
https://blank_Nodes_IRI.org/2656,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2400,1.661369579999996E1,https://blank_Nodes_IRI.org/2657
https://blank_Nodes_IRI.org/2657,4.91959064E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2406,1.660741209983826E1,https://blank_Nodes_IRI.org/2660
https://blank_Nodes_IRI.org/2660,4.919101932867574E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2409,1.659253924338304E1,https://blank_Nodes_IRI.org/2661
https://blank_Nodes_IRI.org/2661,4.920410164688873E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2413,1.661104820000003E1,https://blank_Nodes_IRI.org/2662
https://blank_Nodes_IRI.org/2662,4.91982349E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2419,1.66033136844635E1,https://blank_Nodes_IRI.org/2663
https://blank_Nodes_IRI.org/2663,4.919752927811377E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2425,1.66033136844635E1,https://blank_Nodes_IRI.org/2664
https://blank_Nodes_IRI.org/2664,4.919752927811377E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2433,1.660911320933483E1,https://blank_Nodes_IRI.org/2665
https://blank_Nodes_IRI.org/2665,4.919541926905331E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2439,1.660204785294802E1,https://blank_Nodes_IRI.org/2666
https://blank_Nodes_IRI.org/2666,4.918544885820353E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2445,1.6608123E1,https://blank_Nodes_IRI.org/2667
https://blank_Nodes_IRI.org/2667,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2472,1.659934650000002E1,https://blank_Nodes_IRI.org/2668
https://blank_Nodes_IRI.org/2668,4.91948462E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2530,1.659934138967691E1,https://blank_Nodes_IRI.org/2669
https://blank_Nodes_IRI.org/2669,4.919484612928321E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2586,1.661606519999998E1,https://blank_Nodes_IRI.org/2670
https://blank_Nodes_IRI.org/2670,4.92071645E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2642,1.6608123E1,https://blank_Nodes_IRI.org/2671
https://blank_Nodes_IRI.org/2671,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2672,1.6608123E1,https://blank_Nodes_IRI.org/2673
https://blank_Nodes_IRI.org/2673,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2674,1.661567409999998E1,https://blank_Nodes_IRI.org/2675
https://blank_Nodes_IRI.org/2675,4.918792349999999E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2676,1.661567409999998E1,https://blank_Nodes_IRI.org/2677
https://blank_Nodes_IRI.org/2677,4.918792349999999E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2679,1.660987108192786E1,https://blank_Nodes_IRI.org/2680
https://blank_Nodes_IRI.org/2680,4.919398397789576E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2681,1.660790929999996E1,https://blank_Nodes_IRI.org/2682
https://blank_Nodes_IRI.org/2682,4.91919707E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2683,1.66061283825923E1,https://blank_Nodes_IRI.org/2684
https://blank_Nodes_IRI.org/2684,4.919674731701949E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2685,1.660909340000001E1,https://blank_Nodes_IRI.org/2686
https://blank_Nodes_IRI.org/2686,4.91918521E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2687,1.66265280556E1,https://blank_Nodes_IRI.org/2688
https://blank_Nodes_IRI.org/2688,4.92020922222E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2691,1.659496095967352E1,https://blank_Nodes_IRI.org/2692
https://blank_Nodes_IRI.org/2692,4.918489201866124E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2693,1.66050644140859E1,https://blank_Nodes_IRI.org/2694
https://blank_Nodes_IRI.org/2694,4.918739741434993E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2695,1.6608123E1,https://blank_Nodes_IRI.org/2696
https://blank_Nodes_IRI.org/2696,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2697,1.6608123E1,https://blank_Nodes_IRI.org/2698
https://blank_Nodes_IRI.org/2698,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2699,1.659903824329376E1,https://blank_Nodes_IRI.org/2700
https://blank_Nodes_IRI.org/2700,4.919440236570821E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2701,1.659496095967352E1,https://blank_Nodes_IRI.org/2702
https://blank_Nodes_IRI.org/2702,4.918489201866124E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2703,1.659496095967352E1,https://blank_Nodes_IRI.org/2704
https://blank_Nodes_IRI.org/2704,4.918489201866124E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2705,1.659903824329376E1,https://blank_Nodes_IRI.org/2706
https://blank_Nodes_IRI.org/2706,4.919440236570821E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2707,1.660809874534607E1,https://blank_Nodes_IRI.org/2708
https://blank_Nodes_IRI.org/2708,4.919503921561382E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2709,1.659903824329376E1,https://blank_Nodes_IRI.org/2710
https://blank_Nodes_IRI.org/2710,4.919440236570821E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2711,1.6608123E1,https://blank_Nodes_IRI.org/2712
https://blank_Nodes_IRI.org/2712,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2713,1.6608123E1,https://blank_Nodes_IRI.org/2714
https://blank_Nodes_IRI.org/2714,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2715,1.658144319999997E1,https://blank_Nodes_IRI.org/2716
https://blank_Nodes_IRI.org/2716,4.922815740000001E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2717,1.658902910681524E1,https://blank_Nodes_IRI.org/2718
https://blank_Nodes_IRI.org/2718,4.918843423153956E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2719,1.6608123E1,https://blank_Nodes_IRI.org/2720
https://blank_Nodes_IRI.org/2720,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2721,1.6607841E1,https://blank_Nodes_IRI.org/2722
https://blank_Nodes_IRI.org/2722,4.9200221E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2723,1.660736440000005E1,https://blank_Nodes_IRI.org/2724
https://blank_Nodes_IRI.org/2724,4.9191478E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2725,1.667233778956641E1,https://blank_Nodes_IRI.org/2726
https://blank_Nodes_IRI.org/2726,4.924660009496849E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2727,1.660961539999994E1,https://blank_Nodes_IRI.org/2728
https://blank_Nodes_IRI.org/2728,4.9195224E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2729,1.661186830968997E1,https://blank_Nodes_IRI.org/2730
https://blank_Nodes_IRI.org/2730,4.919337082758206E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2731,1.6608123E1,https://blank_Nodes_IRI.org/2732
https://blank_Nodes_IRI.org/2732,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2733,1.6608123E1,https://blank_Nodes_IRI.org/2734
https://blank_Nodes_IRI.org/2734,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2735,1.661046249541098E1,https://blank_Nodes_IRI.org/2736
https://blank_Nodes_IRI.org/2736,4.919648591773218E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2737,1.6608123E1,https://blank_Nodes_IRI.org/2738
https://blank_Nodes_IRI.org/2738,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2739,1.6608123E1,https://blank_Nodes_IRI.org/2740
https://blank_Nodes_IRI.org/2740,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2741,1.660961539999994E1,https://blank_Nodes_IRI.org/2742
https://blank_Nodes_IRI.org/2742,4.9195224E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2743,1.66091136932373E1,https://blank_Nodes_IRI.org/2744
https://blank_Nodes_IRI.org/2744,4.919541931152344E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2745,1.660483087385546E1,https://blank_Nodes_IRI.org/2746
https://blank_Nodes_IRI.org/2746,4.919435719630414E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2747,1.660942699999998E1,https://blank_Nodes_IRI.org/2748
https://blank_Nodes_IRI.org/2748,4.91921197E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2749,1.66079042282272E1,https://blank_Nodes_IRI.org/2750
https://blank_Nodes_IRI.org/2750,4.919197068661637E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2753,1.661250599999994E1,https://blank_Nodes_IRI.org/2754
https://blank_Nodes_IRI.org/2754,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2755,1.660610709383259E1,https://blank_Nodes_IRI.org/2756
https://blank_Nodes_IRI.org/2756,4.919392132490205E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2757,1.660799816250801E1,https://blank_Nodes_IRI.org/2758
https://blank_Nodes_IRI.org/2758,4.919289930916234E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2759,1.656077268678857E1,https://blank_Nodes_IRI.org/2760
https://blank_Nodes_IRI.org/2760,4.92043459795956E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2761,1.6608123E1,https://blank_Nodes_IRI.org/2762
https://blank_Nodes_IRI.org/2762,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2763,1.66163863889E1,https://blank_Nodes_IRI.org/2764
https://blank_Nodes_IRI.org/2764,4.91897305556E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2765,1.660961539999994E1,https://blank_Nodes_IRI.org/2766
https://blank_Nodes_IRI.org/2766,4.9195224E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2767,1.660741471027223E1,https://blank_Nodes_IRI.org/2768
https://blank_Nodes_IRI.org/2768,4.919381699387056E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2769,1.661177933114053E1,https://blank_Nodes_IRI.org/2770
https://blank_Nodes_IRI.org/2770,4.919309272541813E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2771,1.66026746E1,https://blank_Nodes_IRI.org/2772
https://blank_Nodes_IRI.org/2772,4.91984432E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2773,1.66082596E1,https://blank_Nodes_IRI.org/2774
https://blank_Nodes_IRI.org/2774,4.9201543E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2775,1.660942699999998E1,https://blank_Nodes_IRI.org/2776
https://blank_Nodes_IRI.org/2776,4.91921197E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2777,1.659305749999999E1,https://blank_Nodes_IRI.org/2778
https://blank_Nodes_IRI.org/2778,4.922749289999999E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2779,1.6608123E1,https://blank_Nodes_IRI.org/2780
https://blank_Nodes_IRI.org/2780,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2781,1.6608123E1,https://blank_Nodes_IRI.org/2782
https://blank_Nodes_IRI.org/2782,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2784,1.661008594889164E1,https://blank_Nodes_IRI.org/2785
https://blank_Nodes_IRI.org/2785,4.919473636287996E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2786,1.659774589538574E1,https://blank_Nodes_IRI.org/2787
https://blank_Nodes_IRI.org/2787,4.920538330078125E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2788,1.661250599999994E1,https://blank_Nodes_IRI.org/2789
https://blank_Nodes_IRI.org/2789,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2790,1.663609869486829E1,https://blank_Nodes_IRI.org/2791
https://blank_Nodes_IRI.org/2791,4.920722590572092E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2792,1.65943811111E1,https://blank_Nodes_IRI.org/2793
https://blank_Nodes_IRI.org/2793,4.92102602778E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2796,1.658886749682006E1,https://blank_Nodes_IRI.org/2797
https://blank_Nodes_IRI.org/2797,4.920956995479473E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2798,1.66082596E1,https://blank_Nodes_IRI.org/2799
https://blank_Nodes_IRI.org/2799,4.9201543E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2800,1.660299503021847E1,https://blank_Nodes_IRI.org/2801
https://blank_Nodes_IRI.org/2801,4.919660707022236E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2802,1.66026746E1,https://blank_Nodes_IRI.org/2803
https://blank_Nodes_IRI.org/2803,4.91984432E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2804,1.6608123E1,https://blank_Nodes_IRI.org/2805
https://blank_Nodes_IRI.org/2805,4.9195051E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2806,1.661250599999994E1,https://blank_Nodes_IRI.org/2807
https://blank_Nodes_IRI.org/2807,4.91956227E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2808,1.660397E1,https://blank_Nodes_IRI.org/2809
https://blank_Nodes_IRI.org/2809,4.921003059999999E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2810,1.660921954852153E1,https://blank_Nodes_IRI.org/2811
https://blank_Nodes_IRI.org/2811,4.919216568348327E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2812,1.66156797695533E1,https://blank_Nodes_IRI.org/2813
https://blank_Nodes_IRI.org/2813,4.919237297729891E1,http://www.w3.org/1999/02/22-rdf-syntax-ns#nil
https://blank_Nodes_IRI.org/2814,1.660790929999996E1,https://blank_Nodes_IRI.org/2815
