"Subject","type"
"https://w3id.org/italia/env/ld/ihi/lotstep/to188a/101-175","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lot/dpc@19_0979/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_3098/xm1-227","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/01ira45/g15_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/014/029-100","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/17ir192/g11_8","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_0006/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@23_1688/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_2032/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/05ir010/g91_5","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/repair/06ir187/g11si-4","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5858/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/dait@21_6785/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3639/xm1-217","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_6897/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@19_0048/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@21_6769/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/intervention/194/06","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_3367/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/18ir652/g1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/mo002b/102_23","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/kr126b/101_16","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/056/091-210","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/513/991_13","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/is071a/101-190","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@22_0701/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_1470/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
